date,time,code,open,high,low,close,volume,amount
2013/6/28,2013-06-28 10:45,sz.000001,4.93759581,5.06766419,4.93759581,5.03264578,13076400,130757536
2013/6/28,2013-06-28 11:00,sz.000001,5.03264578,5.03764841,4.93759581,4.93759581,7228500,72215072
2013/6/28,2013-06-28 11:15,sz.000001,4.94259844,4.97261422,4.93259318,4.96761159,2976900,29439872
2013/6/28,2013-06-28 11:30,sz.000001,4.9526037,4.96761159,4.91258266,4.92258792,2665000,26278976
2013/6/28,2013-06-28 13:15,sz.000001,4.92759055,4.9526037,4.91758529,4.91758529,1560200,15384640
2013/6/28,2013-06-28 13:30,sz.000001,4.92258792,4.94259844,4.9025774,4.91758529,2213100,21730176
2013/6/28,2013-06-28 13:45,sz.000001,4.92258792,4.9526037,4.90758003,4.93259318,1944000,19142464
2013/6/28,2013-06-28 14:00,sz.000001,4.93259318,4.94259844,4.88756951,4.88756951,2975400,29225024
2013/6/28,2013-06-28 14:15,sz.000001,4.88756951,4.93259318,4.88256688,4.9025774,3216100,31512320
2013/6/28,2013-06-28 14:30,sz.000001,4.9025774,4.9025774,4.84254584,4.9025774,3750900,36500800
2013/6/28,2013-06-28 14:45,sz.000001,4.9025774,4.97761685,4.89757477,4.9526037,5338900,52656256
2013/6/28,2013-06-28 15:00,sz.000001,4.94760107,4.98762211,4.92759055,4.98762211,8601100,85315136
2013/7/1,2013-07-01 09:45,sz.000001,4.90758003,4.96260896,4.86255636,4.9526037,7962400,78351952
2013/7/1,2013-07-01 10:00,sz.000001,4.9526037,4.9526037,4.88256688,4.89257214,5035200,49460328
2013/7/1,2013-07-01 10:15,sz.000001,4.89257214,4.94259844,4.89257214,4.94259844,3296600,32436056
2013/7/1,2013-07-01 10:30,sz.000001,4.9526037,4.96260896,4.9025774,4.91258266,5247500,51754800
2013/7/1,2013-07-01 10:45,sz.000001,4.91258266,4.91758529,4.87756425,4.89757477,4120500,40322528
2013/7/1,2013-07-01 11:00,sz.000001,4.89757477,4.90758003,4.82753795,4.83254058,4499300,43839360
2013/7/1,2013-07-01 11:15,sz.000001,4.83254058,4.86755899,4.76750639,4.77751165,7467600,72005024
2013/7/1,2013-07-01 11:30,sz.000001,4.78251428,4.78251428,4.72748535,4.77250902,9843800,93528608
2013/7/1,2013-07-01 13:15,sz.000001,4.77751165,4.79752217,4.77250902,4.78751691,3419600,32683456
2013/7/1,2013-07-01 13:30,sz.000001,4.79251954,4.8025248,4.77250902,4.79251954,2991300,28616896
2013/7/1,2013-07-01 13:45,sz.000001,4.78751691,4.84254584,4.77751165,4.81753269,4906600,47137312
2013/7/1,2013-07-01 14:00,sz.000001,4.81753269,4.83254058,4.79251954,4.8025248,2706000,26006400
2013/7/1,2013-07-01 14:15,sz.000001,4.8025248,4.84254584,4.8025248,4.81253006,3890800,37537792
2013/7/1,2013-07-01 14:30,sz.000001,4.82253532,4.84254584,4.8025248,4.83254058,4358800,42012288
2013/7/1,2013-07-01 14:45,sz.000001,4.83254058,4.86255636,4.81753269,4.84754847,4455900,43084992
2013/7/1,2013-07-01 15:00,sz.000001,4.84754847,4.88756951,4.84754847,4.87756425,5817800,56618240
2013/7/2,2013-07-02 09:45,sz.000001,4.89257214,4.9025774,4.83254058,4.86755899,4542300,44250172
2013/7/2,2013-07-02 10:00,sz.000001,4.86755899,4.86755899,4.77250902,4.78751691,7296400,70033396
2013/7/2,2013-07-02 10:15,sz.000001,4.78251428,4.79752217,4.73248798,4.77250902,7658500,72906448
2013/7/2,2013-07-02 10:30,sz.000001,4.77751165,4.78751691,4.74749587,4.77751165,3882800,36966288
2013/7/2,2013-07-02 10:45,sz.000001,4.78251428,4.79752217,4.7524985,4.75750113,3479800,33210000
2013/7/2,2013-07-02 11:00,sz.000001,4.7524985,4.75750113,4.73248798,4.73749061,6498300,61624960
2013/7/2,2013-07-02 11:15,sz.000001,4.74249324,4.74249324,4.69246694,4.69246694,8307900,78331296
2013/7/2,2013-07-02 11:30,sz.000001,4.69246694,4.71748009,4.68746431,4.71748009,6000400,56415488
2013/7/2,2013-07-02 13:15,sz.000001,4.71247746,4.72748535,4.70747483,4.70747483,3591800,33852032
2013/7/2,2013-07-02 13:30,sz.000001,4.71247746,4.79251954,4.71247746,4.79251954,3819000,36194144
2013/7/2,2013-07-02 13:45,sz.000001,4.8025248,4.86255636,4.77751165,4.82753795,6175500,59490016
2013/7/2,2013-07-02 14:00,sz.000001,4.83254058,4.83254058,4.77250902,4.78751691,3603000,34558528
2013/7/2,2013-07-02 14:15,sz.000001,4.79251954,4.8025248,4.74749587,4.7524985,3095600,29524160
2013/7/2,2013-07-02 14:30,sz.000001,4.75750113,4.81253006,4.7524985,4.79251954,3729400,35731072
2013/7/2,2013-07-02 14:45,sz.000001,4.79752217,4.81753269,4.77250902,4.79752217,3789700,36362816
2013/7/2,2013-07-02 15:00,sz.000001,4.8025248,4.82753795,4.79251954,4.8025248,5905000,56735808
2013/7/3,2013-07-03 09:45,sz.000001,4.77751165,4.77751165,4.70747483,4.71247746,6036900,57187624
2013/7/3,2013-07-03 10:00,sz.000001,4.71247746,4.73749061,4.7024722,4.73749061,4048400,38229552
2013/7/3,2013-07-03 10:15,sz.000001,4.73749061,4.75750113,4.71748009,4.72748535,4466700,42302504
2013/7/3,2013-07-03 10:30,sz.000001,4.72248272,4.73248798,4.70747483,4.71247746,5748500,54227792
2013/7/3,2013-07-03 10:45,sz.000001,4.70747483,4.72748535,4.7024722,4.71247746,5503400,51838208
2013/7/3,2013-07-03 11:00,sz.000001,4.71247746,4.71748009,4.67745905,4.68746431,4686300,43928368
2013/7/3,2013-07-03 11:15,sz.000001,4.69246694,4.69246694,4.63743801,4.67745905,4845000,45148032
2013/7/3,2013-07-03 11:30,sz.000001,4.68246168,4.69246694,4.66745379,4.68246168,1430700,13385216
2013/7/3,2013-07-03 13:15,sz.000001,4.67745905,4.71247746,4.66245116,4.7024722,1975300,18478400
2013/7/3,2013-07-03 13:30,sz.000001,4.71247746,4.71247746,4.68246168,4.69246694,2611000,24491552
2013/7/3,2013-07-03 13:45,sz.000001,4.68746431,4.69246694,4.63743801,4.64744327,4151900,38654656
2013/7/3,2013-07-03 14:00,sz.000001,4.64744327,4.67245642,4.64244064,4.65744853,6400500,59638720
2013/7/3,2013-07-03 14:15,sz.000001,4.6524459,4.72248272,4.64244064,4.7024722,8248000,77141600
2013/7/3,2013-07-03 14:30,sz.000001,4.69746957,4.71748009,4.67745905,4.68246168,3495400,32818944
2013/7/3,2013-07-03 14:45,sz.000001,4.68246168,4.70747483,4.67745905,4.69246694,5723300,53736192
2013/7/3,2013-07-03 15:00,sz.000001,4.69246694,4.69746957,4.66245116,4.66745379,7744500,72374656
2013/7/4,2013-07-04 09:45,sz.000001,4.61242486,4.61242486,4.50736963,4.61242486,10517700,95968008
2013/7/4,2013-07-04 10:00,sz.000001,4.61242486,4.61242486,4.54739067,4.5523933,5326200,48684328
2013/7/4,2013-07-04 10:15,sz.000001,4.55739593,4.57740645,4.5523933,4.56740119,3422100,31247312
2013/7/4,2013-07-04 10:30,sz.000001,4.57240382,4.57240382,4.5523933,4.5523933,4191600,38195776
2013/7/4,2013-07-04 10:45,sz.000001,4.55739593,4.58240908,4.5523933,4.57240382,3312400,30268560
2013/7/4,2013-07-04 11:00,sz.000001,4.57740645,4.62743275,4.57240382,4.62743275,4889300,44971248
2013/7/4,2013-07-04 11:15,sz.000001,4.63243538,4.67245642,4.62743275,4.66745379,4269400,39669824
2013/7/4,2013-07-04 11:30,sz.000001,4.66745379,4.76250376,4.66745379,4.75750113,12504600,118279904
2013/7/4,2013-07-04 13:15,sz.000001,4.77751165,4.78251428,4.71247746,4.71247746,7794500,74195264
2013/7/4,2013-07-04 13:30,sz.000001,4.71247746,4.74749587,4.7024722,4.74749587,3002400,28335712
2013/7/4,2013-07-04 13:45,sz.000001,4.7524985,4.76250376,4.73248798,4.7524985,2938600,27881664
2013/7/4,2013-07-04 14:00,sz.000001,4.75750113,4.76250376,4.71247746,4.72248272,3555800,33635904
2013/7/4,2013-07-04 14:15,sz.000001,4.72748535,4.73749061,4.69246694,4.69246694,4127200,38855616
2013/7/4,2013-07-04 14:30,sz.000001,4.69746957,4.73248798,4.68246168,4.7024722,3143200,29551040
2013/7/4,2013-07-04 14:45,sz.000001,4.70747483,4.72248272,4.69746957,4.7024722,2753100,25896832
2013/7/4,2013-07-04 15:00,sz.000001,4.69746957,4.7024722,4.67745905,4.68746431,4767900,44710528
2013/7/5,2013-07-05 09:45,sz.000001,4.67745905,4.76250376,4.67745905,4.72748535,10231500,96588800
2013/7/5,2013-07-05 10:00,sz.000001,4.72748535,4.7524985,4.7024722,4.74249324,5434400,51330096
2013/7/5,2013-07-05 10:15,sz.000001,4.73749061,4.74249324,4.71247746,4.72748535,3216000,30400080
2013/7/5,2013-07-05 10:30,sz.000001,4.72748535,4.74749587,4.72248272,4.73749061,2557400,24202464
2013/7/5,2013-07-05 10:45,sz.000001,4.73749061,4.73749061,4.68246168,4.69746957,4743400,44631824
2013/7/5,2013-07-05 11:00,sz.000001,4.69746957,4.71748009,4.69246694,4.7024722,1975600,18585008
2013/7/5,2013-07-05 11:15,sz.000001,4.7024722,4.70747483,4.68746431,4.7024722,2511900,23583872
2013/7/5,2013-07-05 11:30,sz.000001,4.7024722,4.70747483,4.68746431,4.69746957,1268500,11907584
2013/7/5,2013-07-05 13:15,sz.000001,4.7024722,4.74249324,4.69246694,4.74249324,2963400,27952832
2013/7/5,2013-07-05 13:30,sz.000001,4.74249324,4.78251428,4.73248798,4.78251428,8566300,81496928
2013/7/5,2013-07-05 13:45,sz.000001,4.78251428,4.78751691,4.7524985,4.7524985,5402400,51521408
2013/7/5,2013-07-05 14:00,sz.000001,4.7524985,4.76250376,4.73248798,4.73248798,3071200,29142048
2013/7/5,2013-07-05 14:15,sz.000001,4.73248798,4.74249324,4.72248272,4.72748535,2144400,20273664
2013/7/5,2013-07-05 14:30,sz.000001,4.72748535,4.74249324,4.71748009,4.71748009,1917000,18119424
2013/7/5,2013-07-05 14:45,sz.000001,4.72248272,4.72748535,4.69246694,4.7024722,3288600,30957792
2013/7/5,2013-07-05 15:00,sz.000001,4.7024722,4.70747483,4.68746431,4.68746431,4852600,45538688
2013/7/8,2013-07-08 09:45,sz.000001,4.59241434,4.62743275,4.54739067,4.57740645,8318600,76226056
2013/7/8,2013-07-08 10:00,sz.000001,4.57240382,4.58240908,4.54238804,4.57740645,6554600,59722680
2013/7/8,2013-07-08 10:15,sz.000001,4.57740645,4.59741697,4.56239856,4.58741171,2932900,26851552
2013/7/8,2013-07-08 10:30,sz.000001,4.59241434,4.60742223,4.56239856,4.59741697,3385600,31002080
2013/7/8,2013-07-08 10:45,sz.000001,4.59241434,4.59741697,4.57740645,4.58741171,3109400,28503264
2013/7/8,2013-07-08 11:00,sz.000001,4.58741171,4.61242486,4.56740119,4.61242486,2804800,25734704
2013/7/8,2013-07-08 11:15,sz.000001,4.61742749,4.62243012,4.59241434,4.61242486,2296900,21156592
2013/7/8,2013-07-08 11:30,sz.000001,4.60742223,4.61742749,4.57240382,4.57240382,2310400,21218944
2013/7/8,2013-07-08 13:15,sz.000001,4.57740645,4.59241434,4.57740645,4.58240908,1061000,9721120
2013/7/8,2013-07-08 13:30,sz.000001,4.58741171,4.59241434,4.56740119,4.58240908,2105000,19260416
2013/7/8,2013-07-08 13:45,sz.000001,4.58240908,4.58240908,4.56740119,4.57240382,1644800,15035072
2013/7/8,2013-07-08 14:00,sz.000001,4.56740119,4.59241434,4.56740119,4.57740645,1340700,12277600
2013/7/8,2013-07-08 14:15,sz.000001,4.57740645,4.58240908,4.56239856,4.58240908,2221100,20284096
2013/7/8,2013-07-08 14:30,sz.000001,4.58240908,4.58240908,4.56239856,4.56740119,1419600,12982944
2013/7/8,2013-07-08 14:45,sz.000001,4.56740119,4.56740119,4.51737489,4.52237752,9573800,86880768
2013/7/8,2013-07-08 15:00,sz.000001,4.52738015,4.54238804,4.49236174,4.49736437,8421500,75953760
2013/7/9,2013-07-09 09:45,sz.000001,4.50736963,4.55739593,4.50736963,4.53738541,6060800,54942836
2013/7/9,2013-07-09 10:00,sz.000001,4.53738541,4.5523933,4.52237752,4.52738015,3112500,28229116
2013/7/9,2013-07-09 10:15,sz.000001,4.52738015,4.5523933,4.52237752,4.54238804,2367900,21473328
2013/7/9,2013-07-09 10:30,sz.000001,4.54238804,4.54238804,4.52237752,4.52738015,2097400,18998928
2013/7/9,2013-07-09 10:45,sz.000001,4.52237752,4.52738015,4.50736963,4.51737489,4494700,40588304
2013/7/9,2013-07-09 11:00,sz.000001,4.51737489,4.53238278,4.51737489,4.52237752,1700900,15379632
2013/7/9,2013-07-09 11:15,sz.000001,4.51737489,4.54739067,4.51237226,4.53738541,2833400,25630448
2013/7/9,2013-07-09 11:30,sz.000001,4.53238278,4.54739067,4.52237752,4.53238278,1315700,11927776
2013/7/9,2013-07-09 13:15,sz.000001,4.53238278,4.53738541,4.52237752,4.52237752,2116800,19180112
2013/7/9,2013-07-09 13:30,sz.000001,4.52738015,4.54238804,4.52237752,4.53738541,3933900,35662352
2013/7/9,2013-07-09 13:45,sz.000001,4.53738541,4.53738541,4.51237226,4.51737489,2296100,20773120
2013/7/9,2013-07-09 14:00,sz.000001,4.51237226,4.52738015,4.502367,4.51737489,4029400,36347200
2013/7/9,2013-07-09 14:15,sz.000001,4.51737489,4.53738541,4.51237226,4.53238278,3656800,33089376
2013/7/9,2013-07-09 14:30,sz.000001,4.53238278,4.53238278,4.502367,4.50736963,2917200,26308864
2013/7/9,2013-07-09 14:45,sz.000001,4.50736963,4.51237226,4.48735911,4.49736437,3895100,35023648
2013/7/9,2013-07-09 15:00,sz.000001,4.49236174,4.50736963,4.48735911,4.502367,4386500,39462560
2013/7/10,2013-07-10 09:45,sz.000001,4.50736963,4.52738015,4.502367,4.52237752,4443300,40137892
2013/7/10,2013-07-10 10:00,sz.000001,4.52738015,4.57240382,4.52738015,4.55739593,7498000,68295444
2013/7/10,2013-07-10 10:15,sz.000001,4.55739593,4.55739593,4.52237752,4.52738015,1913200,17349976
2013/7/10,2013-07-10 10:30,sz.000001,4.52237752,4.52738015,4.502367,4.50736963,2902200,26194880
2013/7/10,2013-07-10 10:45,sz.000001,4.502367,4.52237752,4.502367,4.51737489,1860300,16766992
2013/7/10,2013-07-10 11:00,sz.000001,4.51737489,4.52237752,4.502367,4.51737489,1247800,11247392
2013/7/10,2013-07-10 11:15,sz.000001,4.51737489,4.52738015,4.50736963,4.50736963,2104600,19005520
2013/7/10,2013-07-10 11:30,sz.000001,4.51737489,4.51737489,4.49736437,4.50736963,2790700,25119952
2013/7/10,2013-07-10 13:15,sz.000001,4.50736963,4.52237752,4.50736963,4.51237226,766800,6913872
2013/7/10,2013-07-10 13:30,sz.000001,4.51237226,4.51237226,4.502367,4.502367,1636800,14745488
2013/7/10,2013-07-10 13:45,sz.000001,4.502367,4.54238804,4.49736437,4.53738541,2698200,24357280
2013/7/10,2013-07-10 14:00,sz.000001,4.53738541,4.66745379,4.53738541,4.63743801,14544900,133571008
2013/7/10,2013-07-10 14:15,sz.000001,4.63743801,4.64744327,4.61742749,4.63743801,7503500,69522208
2013/7/10,2013-07-10 14:30,sz.000001,4.63743801,4.69246694,4.62743275,4.66745379,8547500,79576448
2013/7/10,2013-07-10 14:45,sz.000001,4.66745379,4.67245642,4.64244064,4.6524459,4221700,39338816
2013/7/10,2013-07-10 15:00,sz.000001,4.6524459,4.7024722,4.6524459,4.7024722,10044700,94122688
2013/7/11,2013-07-11 09:45,sz.000001,4.7524985,4.98261948,4.7524985,4.94259844,45270500,440887520
2013/7/11,2013-07-11 10:00,sz.000001,4.94760107,4.94760107,4.89757477,4.91758529,15218200,149900576
2013/7/11,2013-07-11 10:15,sz.000001,4.91758529,5.05765893,4.91258266,5.03764841,26496000,265097728
2013/7/11,2013-07-11 10:30,sz.000001,5.03264578,5.03764841,4.97261422,4.98261948,9443600,94448640
2013/7/11,2013-07-11 10:45,sz.000001,4.98261948,5.03764841,4.97761685,5.03264578,8100700,81030784
2013/7/11,2013-07-11 11:00,sz.000001,5.02764315,5.04265104,4.98261948,4.99262474,5383500,53942784
2013/7/11,2013-07-11 11:15,sz.000001,4.99262474,5.09267734,4.99262474,5.09267734,13382200,135073536
2013/7/11,2013-07-11 11:30,sz.000001,5.09267734,5.17271942,5.09267734,5.17271942,34047200,351207552
2013/7/11,2013-07-11 13:15,sz.000001,5.17271942,5.17271942,5.17271942,5.17271942,6184100,63943936
2013/7/11,2013-07-11 13:30,sz.000001,5.17271942,5.17271942,5.17271942,5.17271942,1795300,18563072
2013/7/11,2013-07-11 13:45,sz.000001,5.17271942,5.17271942,5.17271942,5.17271942,1376500,14233344
2013/7/11,2013-07-11 14:00,sz.000001,5.17271942,5.17271942,5.17271942,5.17271942,705900,7298432
2013/7/11,2013-07-11 14:15,sz.000001,5.17271942,5.17271942,5.17271942,5.17271942,1271000,13142528
2013/7/11,2013-07-11 14:30,sz.000001,5.17271942,5.17271942,5.17271942,5.17271942,1334000,13793792
2013/7/11,2013-07-11 14:45,sz.000001,5.17271942,5.17271942,5.17271942,5.17271942,1495300,15460608
2013/7/11,2013-07-11 15:00,sz.000001,5.17271942,5.17271942,5.17271942,5.17271942,1857100,19203328
2013/7/12,2013-07-12 09:45,sz.000001,5.2527615,5.36281936,5.21274046,5.31779569,49947200,528205472
2013/7/12,2013-07-12 10:00,sz.000001,5.31779569,5.32279832,5.26276676,5.3027878,17568500,185805344
2013/7/12,2013-07-12 10:15,sz.000001,5.29778517,5.41784829,5.29778517,5.4028404,28142500,301559360
2013/7/12,2013-07-12 10:30,sz.000001,5.4028404,5.40784303,5.32780095,5.32780095,13340300,142898176
2013/7/12,2013-07-12 10:45,sz.000001,5.33280358,5.3528141,5.28277728,5.3027878,11623800,123655808
2013/7/12,2013-07-12 11:00,sz.000001,5.3027878,5.37782725,5.3027878,5.36281936,8242200,87864192
2013/7/12,2013-07-12 11:15,sz.000001,5.36281936,5.38282988,5.33280358,5.3528141,5199600,55650816
2013/7/12,2013-07-12 11:30,sz.000001,5.3528141,5.3528141,5.3027878,5.30779043,5481600,58328832
2013/7/12,2013-07-12 13:15,sz.000001,5.30779043,5.31279306,5.27277202,5.27777465,4344400,45983104
2013/7/12,2013-07-12 13:30,sz.000001,5.27777465,5.32780095,5.27277202,5.29778517,4123900,43682432
2013/7/12,2013-07-12 13:45,sz.000001,5.29278254,5.29778517,5.22774835,5.23275098,9697100,101943296
2013/7/12,2013-07-12 14:00,sz.000001,5.23275098,5.24775887,5.16771679,5.19272994,14317600,148880128
2013/7/12,2013-07-12 14:15,sz.000001,5.19773257,5.20773783,5.13770101,5.18772731,14492000,149805056
2013/7/12,2013-07-12 14:30,sz.000001,5.18772731,5.24275624,5.18272468,5.19272994,7025400,73106048
2013/7/12,2013-07-12 14:45,sz.000001,5.19272994,5.24275624,5.16271416,5.19773257,10392100,107944320
2013/7/12,2013-07-12 15:00,sz.000001,5.19272994,5.19773257,5.15771153,5.17271942,7916200,81923584
2013/7/15,2013-07-15 09:45,sz.000001,5.2527615,5.29278254,5.2027352,5.2027352,16192600,169878272
2013/7/15,2013-07-15 10:00,sz.000001,5.2027352,5.2027352,5.05765893,5.07766945,15703100,160422112
2013/7/15,2013-07-15 10:15,sz.000001,5.07766945,5.11769049,5.0526563,5.07266682,13044200,132481888
2013/7/15,2013-07-15 10:30,sz.000001,5.07266682,5.1527089,5.06766419,5.1527089,9557100,97626560
2013/7/15,2013-07-15 10:45,sz.000001,5.1527089,5.16771679,5.1026826,5.13770101,6822300,70010624
2013/7/15,2013-07-15 11:00,sz.000001,5.14270364,5.21774309,5.13770101,5.21274046,5561400,57409152
2013/7/15,2013-07-15 11:15,sz.000001,5.21774309,5.29778517,5.17271942,5.28777991,13654900,143275264
2013/7/15,2013-07-15 11:30,sz.000001,5.28777991,5.37782725,5.2527615,5.33280358,17735700,189083328
2013/7/15,2013-07-15 13:15,sz.000001,5.33280358,5.38282988,5.3027878,5.3027878,8150900,87103168
2013/7/15,2013-07-15 13:30,sz.000001,5.30779043,5.30779043,5.25776413,5.28777991,2988700,31571328
2013/7/15,2013-07-15 13:45,sz.000001,5.28777991,5.31279306,5.22774835,5.2527615,4469500,47015552
2013/7/15,2013-07-15 14:00,sz.000001,5.2527615,5.28277728,5.22274572,5.22774835,2831500,29744256
2013/7/15,2013-07-15 14:15,sz.000001,5.22774835,5.24775887,5.18772731,5.21774309,4349300,45368832
2013/7/15,2013-07-15 14:30,sz.000001,5.21774309,5.22774835,5.18772731,5.20773783,4327200,45064320
2013/7/15,2013-07-15 14:45,sz.000001,5.20773783,5.25776413,5.19773257,5.24275624,3201400,33380480
2013/7/15,2013-07-15 15:00,sz.000001,5.24275624,5.25776413,5.24275624,5.25776413,5576100,58545152
2013/7/16,2013-07-16 09:45,sz.000001,5.17772205,5.22274572,5.14270364,5.2027352,11197000,115635792
2013/7/16,2013-07-16 10:00,sz.000001,5.2027352,5.2027352,5.12269312,5.14270364,8491400,87425952
2013/7/16,2013-07-16 10:15,sz.000001,5.14270364,5.16271416,5.12269312,5.13269838,6639000,68203504
2013/7/16,2013-07-16 10:30,sz.000001,5.13269838,5.14270364,5.1026826,5.12769575,6948300,71118176
2013/7/16,2013-07-16 10:45,sz.000001,5.12769575,5.17772205,5.12269312,5.14270364,3478800,35851168
2013/7/16,2013-07-16 11:00,sz.000001,5.14770627,5.17271942,5.12769575,5.12769575,3589700,36920032
2013/7/16,2013-07-16 11:15,sz.000001,5.12269312,5.13269838,5.07766945,5.11268786,7801100,79558848
2013/7/16,2013-07-16 11:30,sz.000001,5.10768523,5.11268786,5.07266682,5.1026826,4810300,48970112
2013/7/16,2013-07-16 13:15,sz.000001,5.11268786,5.15771153,5.10768523,5.15771153,2957400,30304256
2013/7/16,2013-07-16 13:30,sz.000001,5.15771153,5.18272468,5.13269838,5.13770101,3642200,37535488
2013/7/16,2013-07-16 13:45,sz.000001,5.14270364,5.17271942,5.13269838,5.14270364,5294600,54561856
2013/7/16,2013-07-16 14:00,sz.000001,5.13770101,5.20773783,5.13269838,5.19272994,5004600,51739904
2013/7/16,2013-07-16 14:15,sz.000001,5.19773257,5.21274046,5.14270364,5.15771153,7472400,77380928
2013/7/16,2013-07-16 14:30,sz.000001,5.15771153,5.16271416,5.09267734,5.12769575,6298600,64532928
2013/7/16,2013-07-16 14:45,sz.000001,5.12269312,5.17271942,5.12269312,5.14770627,4042400,41604928
2013/7/16,2013-07-16 15:00,sz.000001,5.14770627,5.19773257,5.14270364,5.19272994,13955000,144155712
2013/7/17,2013-07-17 09:45,sz.000001,5.18772731,5.18772731,5.09767997,5.12269312,7485200,76774568
2013/7/17,2013-07-17 10:00,sz.000001,5.11769049,5.12769575,5.0526563,5.12269312,7408900,75341448
2013/7/17,2013-07-17 10:15,sz.000001,5.11769049,5.19272994,5.09267734,5.17772205,5247700,53937648
2013/7/17,2013-07-17 10:30,sz.000001,5.19272994,5.23275098,5.16771679,5.17271942,9932500,103196640
2013/7/17,2013-07-17 10:45,sz.000001,5.17271942,5.2027352,5.1527089,5.19272994,4263800,44201536
2013/7/17,2013-07-17 11:00,sz.000001,5.18772731,5.19272994,5.13770101,5.1527089,2630500,27134912
2013/7/17,2013-07-17 11:15,sz.000001,5.1527089,5.15771153,5.13269838,5.14770627,1872100,19252992
2013/7/17,2013-07-17 11:30,sz.000001,5.14770627,5.1527089,5.12269312,5.12269312,2946100,30245888
2013/7/17,2013-07-17 13:15,sz.000001,5.13269838,5.16271416,5.11769049,5.15771153,2464900,25342720
2013/7/17,2013-07-17 13:30,sz.000001,5.15771153,5.19272994,5.1527089,5.16271416,3047900,31508000
2013/7/17,2013-07-17 13:45,sz.000001,5.15771153,5.16271416,5.11268786,5.11268786,2970200,30440160
2013/7/17,2013-07-17 14:00,sz.000001,5.11268786,5.13269838,5.1026826,5.11268786,3083000,31499520
2013/7/17,2013-07-17 14:15,sz.000001,5.11268786,5.12269312,5.10768523,5.10768523,1846300,18866752
2013/7/17,2013-07-17 14:30,sz.000001,5.10768523,5.11268786,5.08267208,5.11268786,3490400,35560448
2013/7/17,2013-07-17 14:45,sz.000001,5.11268786,5.14270364,5.09267734,5.1026826,2937700,30035200
2013/7/17,2013-07-17 15:00,sz.000001,5.1026826,5.10768523,5.07266682,5.07266682,5741700,58411648
2013/7/18,2013-07-18 09:45,sz.000001,5.04265104,5.08767471,4.97261422,4.98261948,9629900,96734080
2013/7/18,2013-07-18 10:00,sz.000001,4.97761685,4.99762737,4.93759581,4.96260896,12592600,125087424
2013/7/18,2013-07-18 10:15,sz.000001,4.96761159,4.97761685,4.92759055,4.94259844,7667800,75793568
2013/7/18,2013-07-18 10:30,sz.000001,4.9526037,4.97261422,4.93259318,4.9526037,3881400,38442080
2013/7/18,2013-07-18 10:45,sz.000001,4.9526037,4.97761685,4.94760107,4.96761159,2884700,28643680
2013/7/18,2013-07-18 11:00,sz.000001,4.96260896,4.96761159,4.94760107,4.94760107,3140000,31092160
2013/7/18,2013-07-18 11:15,sz.000001,4.9526037,4.98762211,4.94760107,4.97761685,2591700,25749088
2013/7/18,2013-07-18 11:30,sz.000001,4.97761685,5.01763789,4.97761685,4.98762211,3149600,31466272
2013/7/18,2013-07-18 13:15,sz.000001,4.98762211,4.99262474,4.96260896,4.96260896,1788400,17797888
2013/7/18,2013-07-18 13:30,sz.000001,4.96260896,4.97761685,4.9526037,4.96260896,2263500,22433984
2013/7/18,2013-07-18 13:45,sz.000001,4.95760633,4.96761159,4.94259844,4.94760107,3374300,33392832
2013/7/18,2013-07-18 14:00,sz.000001,4.94760107,4.9526037,4.89757477,4.91758529,10926700,107328224
2013/7/18,2013-07-18 14:15,sz.000001,4.91758529,4.9526037,4.91758529,4.9526037,2500100,24674176
2013/7/18,2013-07-18 14:30,sz.000001,4.9526037,4.96260896,4.92759055,4.92759055,2476200,24463232
2013/7/18,2013-07-18 14:45,sz.000001,4.92759055,4.93759581,4.9025774,4.91758529,6887900,67608320
2013/7/18,2013-07-18 15:00,sz.000001,4.91258266,4.92258792,4.90758003,4.91258266,4913900,48275776
2013/7/19,2013-07-19 09:45,sz.000001,4.91258266,4.9526037,4.89757477,4.9025774,6392300,62918040
2013/7/19,2013-07-19 10:00,sz.000001,4.89257214,4.9025774,4.8025248,4.83754321,11487400,111381320
2013/7/19,2013-07-19 10:15,sz.000001,4.84254584,4.87756425,4.84254584,4.85755373,3318500,32220720
2013/7/19,2013-07-19 10:30,sz.000001,4.86255636,4.89257214,4.83754321,4.89257214,4052900,39345552
2013/7/19,2013-07-19 10:45,sz.000001,4.88756951,4.91258266,4.87756425,4.89757477,3149000,30810464
2013/7/19,2013-07-19 11:00,sz.000001,4.89757477,4.91258266,4.87256162,4.90758003,2547900,24945248
2013/7/19,2013-07-19 11:15,sz.000001,4.90758003,4.93759581,4.89257214,4.89757477,3327800,32748064
2013/7/19,2013-07-19 11:30,sz.000001,4.89257214,4.91258266,4.88756951,4.89257214,995900,9751200
2013/7/19,2013-07-19 13:15,sz.000001,4.89757477,4.9025774,4.85755373,4.85755373,1907900,18608128
2013/7/19,2013-07-19 13:30,sz.000001,4.85755373,4.87756425,4.84754847,4.86255636,2066400,20064192
2013/7/19,2013-07-19 13:45,sz.000001,4.85755373,4.86755899,4.83254058,4.84254584,2678900,25935808
2013/7/19,2013-07-19 14:00,sz.000001,4.84754847,4.84754847,4.8025248,4.81253006,6142600,59129056
2013/7/19,2013-07-19 14:15,sz.000001,4.81253006,4.81253006,4.7524985,4.78251428,10071100,96115840
